source_model,target_model,pair_label,suite,n,baseline_asr_mean,candidate_asr_mean,asr_retention_mean,runtime_speedup_mean,estimator_speedup_mean,clean_drop_delta_mean,runtime_faster_significant,efficiency_win,study_id,source_profile,baseline_asr_std,candidate_asr_std,delta_asr_mean,delta_asr_std,delta_asr_ci_low,delta_asr_ci_high,asr_retention_std,baseline_duration_sec_mean,baseline_duration_sec_std,candidate_duration_sec_mean,candidate_duration_sec_std,runtime_speedup_std,baseline_estimator_time_mean,baseline_estimator_time_std,candidate_estimator_time_mean,candidate_estimator_time_std,estimator_speedup_std,baseline_clean_drop_mean,candidate_clean_drop_mean,baseline_lpips_mean,candidate_lpips_mean,baseline_ssim_mean,candidate_ssim_mean,runtime_delta_mean,runtime_t_stat,runtime_p_value,runtime_p_value_holm
mobilenet_v2,vgg16,MobileNetV2->VGG16,static_q70,3,0.1041666666666666,0.1011904761904761,0.9722222222222224,1.7486516482493382,3.174574240490464,0.0,True,False,matrix_mobilenet_v2,mobilenet_v2_only,0.0051549131177645,0.0224697453430677,-0.0029761904761904,0.0224697453430677,-0.0587941322563313,0.0528417513039503,0.2097176232019652,116.07922056666575,0.5514994124486373,66.38232876668917,0.0537048090315989,0.0097254740979067,0.7684833760417353,0.0060656235526871,0.242084186458467,0.0011568682987653,0.0401936699543086,0.015625,0.015625,0.0912528329839309,0.0947670612173775,0.8851328603923321,0.8835483665267626,49.69689179997658,142.23616931029235,2.4712558534832262e-05,0.0001729879097438
mobilenet_v2,vgg16,MobileNetV2->VGG16,static_q80,3,0.1428571428571428,0.1071428571428571,0.7559640522875818,1.6936681919307883,3.038552503387564,0.0,True,False,matrix_mobilenet_v2,mobilenet_v2_only,0.0089285714285714,0.0154647393532935,-0.0357142857142857,0.0236227795630767,-0.0943965232832895,0.0229679518547181,0.1549314964188897,113.20176886668196,1.624986208243297,66.84085059998324,0.3884032145571193,0.028924863107167,0.7449842677079789,0.0129554601099264,0.2452070218759117,0.0026506647372857,0.0714568445531914,0.0078125,0.0078125,0.0915860591921955,0.0948515625980993,0.8850027931233247,0.8834137755135695,46.36091826669872,45.06560849421285,0.0002460134811965,0.0012300674059828
mobilenet_v2,vgg16,MobileNetV2->VGG16,static_q90,3,0.1309523809523809,0.1428571428571428,1.1025641025641024,1.6843568587375757,3.0137727410277986,0.0,True,False,matrix_mobilenet_v2,mobilenet_v2_only,0.0136386181397495,0.0089285714285714,0.0119047619047618,0.020619652471058,-0.0393172944017793,0.0631268182113031,0.1776462366737309,112.38402373330123,0.4535276282206647,66.72235556666662,0.0448959711500953,0.0079094767666787,0.7394424861090051,0.0035042829917807,0.245354590973875,0.0003029402057322,0.014440599921218,0.0234375,0.0234375,0.0923328281690677,0.0921586894740661,0.8848645240068436,0.8840286632378896,45.66166816663463,158.91911415875254,1.979666070976129e-05,0.000158373285678
resnet18,densenet121,ResNet18->DenseNet121,dynamic_uniform,3,0.1949685534591195,0.1823899371069182,0.9357142857142856,3.428413336501432,5.114126867275483,0.0,True,True,matrix_resnet18,resnet18_only,0.0054467006527323,0.0144106153929429,-0.0125786163522012,0.0144106153929429,-0.0483765694993405,0.0232193367949379,0.0724920826078015,105.78128736666017,1.7821595656292657,30.8545528666679,0.0835419176705782,0.0595212227226656,0.8621059229176858,0.0090079106814087,0.1685763135412546,0.0007552859201185,0.0606609147737865,0.03125,0.03125,0.089743329755341,0.0910424947117765,0.8866758110622565,0.8864001308878263,74.92673449999226,72.36114532236324,9.546292762273525e-05,0.0007637034209818
resnet18,densenet121,ResNet18->DenseNet121,static_q70,3,0.210691823899371,0.1666666666666666,0.8099358974358974,1.9607210649915503,3.023341338151285,0.0,True,False,matrix_resnet18,resnet18_only,0.0519582127102462,0.0237416177209772,-0.0440251572327044,0.033130986644191,-0.1263270905830358,0.038276776117627,0.1228977562092259,89.93744300000253,1.149223014959851,45.868950400006725,0.497132236226137,0.0043169447799508,0.7299870805558788,0.0059165611818724,0.2414525364586855,0.001660010061524,0.0202390459194208,0.046875,0.046875,0.0905874592717737,0.0912238780874759,0.8862670660018921,0.8864854189256827,44.06849259999581,116.449135996278,3.686798705930023e-05,0.0004055478576523
resnet18,densenet121,ResNet18->DenseNet121,static_q80,3,0.1949685534591194,0.1635220125786163,0.8391433128275233,2.568556981420594,3.882170875552781,0.0,True,False,matrix_resnet18,resnet18_only,0.0144106153929429,0.0108934013054646,-0.0314465408805031,0.0054467006527323,-0.0449768953765706,-0.0179161863844356,0.0196486768396905,91.04279339999388,0.4660478036224201,36.43539766666557,7.759292342794707,0.4924991145350733,0.7435990159725003,0.002458420288005,0.1960277541670115,0.0379147454284373,0.6892328620737667,0.03125,0.03125,0.0900222788720081,0.0911541532259434,0.8863667522867521,0.8864869748552641,54.6073957333283,11.983939923228728,0.0034455886039671,0.0129458661251847
resnet18,densenet121,ResNet18->DenseNet121,static_q90,3,0.1949685534591194,0.1792452830188679,0.9208754208754208,3.070260076444818,4.570849561845711,0.0,True,True,matrix_resnet18,resnet18_only,0.0217868026109292,0.0163401019581969,-0.0157232704402515,0.0054467006527323,-0.029253624936319,-0.002192915944184,0.0204113731531685,95.81840600000578,4.333255468177328,31.210126733339468,0.3448242118333388,0.1394961991393309,0.7791025444440592,0.0297670993450178,0.1704472083325122,0.0013258253501176,0.167195738973375,0.0234375,0.0234375,0.0904317890138675,0.0913906632146487,0.8864240596691767,0.8864156405131022,64.60827926666632,25.92455685483637,0.0007422998159245,0.0037114990796226
resnet18,mobilenet_v2,ResNet18->MobileNetV2,dynamic_uniform,3,0.2272727272727273,0.2083333333333333,0.9034953111679456,2.2953418731498707,3.1549098497191856,0.0,True,False,matrix_resnet18,resnet18_only,0.034090909090909,0.0665848326941172,-0.0189393939393939,0.0365289801552763,-0.1096824111148953,0.0718036232361075,0.1593170428506687,83.42973546666326,1.5299467066920944,36.34627613334063,0.2880209422397384,0.0309397071538778,0.7645915364587887,0.0146117571695604,0.2423470937502417,0.0004095228645588,0.0573273835003904,0.0182291666666666,0.0182291666666666,0.089743329755341,0.0910424947117765,0.8866758110622565,0.8864001308878263,47.08345933332263,61.44240283708624,0.0001323918051736,0.0009267426362152
resnet18,mobilenet_v2,ResNet18->MobileNetV2,static_q70,3,0.3106060606060606,0.3257575757575757,1.0494809575269344,2.1863519372179083,2.9433707989925595,0.0,True,False,matrix_resnet18,resnet18_only,0.0173582412687721,0.0131215970270369,0.0151515151515151,0.0065607985135184,-0.0011464118551115,0.0314494421581418,0.0237998639128704,82.18055176666046,0.4938078440470468,37.60457269999703,0.8847819701725298,0.0619791548797259,0.7515744302081657,0.0038926920152963,0.2554565406252448,0.0065082923659364,0.0771444449474476,0.109375,0.109375,0.0905874592717737,0.0912422069037954,0.8862670660018921,0.886482048779726,44.57597906666342,59.34017185660596,0.0001419343294414,0.0009267426362152
resnet18,mobilenet_v2,ResNet18->MobileNetV2,static_q80,3,0.2196969696969697,0.2386363636363636,1.1041666666666667,2.1114895726696763,2.8881541237196444,0.0,True,False,matrix_resnet18,resnet18_only,0.0347164825375442,0.0113636363636363,0.0189393939393939,0.0328039925675923,-0.0625502410937398,0.1004290289725277,0.180421959121758,84.57054450001063,0.218107737825199,40.06714316666088,0.9618046275228782,0.0483295565195691,0.7734984854159848,0.0017325711696315,0.2678948104155804,0.0057560290893234,0.0582676787076072,0.0,0.0,0.0900222788720081,0.0911602755853285,0.8863667522867521,0.8864880166947842,44.50340133334976,89.23022518015678,6.278620263020277e-05,0.000627862026302
resnet18,mobilenet_v2,ResNet18->MobileNetV2,static_q90,3,0.2234848484848484,0.1931818181818182,0.8666666666666667,2.294570828869381,3.149318751220734,0.0,True,False,matrix_resnet18,resnet18_only,0.0065607985135184,0.0227272727272727,-0.0303030303030303,0.0285978577093589,-0.1013440471141186,0.040737986508058,0.1258305739211791,83.67941033332802,0.334899528835982,36.47005196665608,0.2549339382788613,0.0229144589225731,0.7692425732644147,0.003402137076354,0.2442712822930843,0.0024431262990525,0.0309844992968389,0.0,0.0,0.0904317890138675,0.0913906632146487,0.8864240596691767,0.8864156405131022,47.20935836667195,153.03512445909703,2.134813533790013e-05,0.0002561776240548
resnet18,vgg16,ResNet18->VGG16,dynamic_uniform,3,0.1696428571428571,0.1517857142857142,0.9014202172096908,1.6000140055168053,2.6598532920556037,0.0,True,False,matrix_resnet18,resnet18_only,0.0178571428571428,0.0,-0.0178571428571428,0.0178571428571428,-0.0622167448526844,0.0265024591383987,0.0954138114303708,105.64786323333584,1.2712228173054572,66.27813196665375,4.641958300481068,0.1293037744721158,0.7489002322913115,0.0090995746749165,0.2836827277775834,0.0282382368373711,0.3003700197587038,0.0182291666666666,0.0182291666666666,0.089743329755341,0.0910579762421548,0.8866758110622565,0.8864058256149292,39.36973126668212,12.368956858521658,0.0032364665312961,0.0129458661251847
resnet18,vgg16,ResNet18->VGG16,static_q70,3,0.2142857142857142,0.1755952380952381,0.8231591275069535,1.4822908372217605,2.404237371519897,0.0,True,False,matrix_resnet18,resnet18_only,0.0236227795630767,0.0136386181397495,-0.0386904761904761,0.0185863035666619,-0.0848614138024606,0.0074804614215083,0.0744582954177825,102.07595956667016,0.0444664951133886,68.86878370000825,0.7247409785489207,0.0157616181713493,0.7187462854178901,0.0031461683583939,0.2989817892361721,0.0041753262511462,0.0288818952090956,0.015625,0.015625,0.0905874592717737,0.0912422069037954,0.8862670660018921,0.886482048779726,33.207175866661906,78.0049316178995,8.215213196623671e-05,0.0007393691876961
resnet18,vgg16,ResNet18->VGG16,static_q80,3,0.2053571428571428,0.1875,0.9117808519982432,1.1010728183955392,1.8246494341181725,0.0,False,False,matrix_resnet18,resnet18_only,0.0089285714285714,0.0357142857142857,-0.0178571428571428,0.032192422102357,-0.0978275526341928,0.0621132669199071,0.155735838277247,102.0555909999918,0.9369639223073396,98.51629356666427,27.50648591150118,0.3514977132727858,0.7199530395832375,0.0085823566818027,0.418116922569627,0.1143076433082095,0.5654798804347292,0.0078125,0.0078125,0.0900222788720081,0.0911705303005874,0.8863667522867521,0.8864854387938976,3.539297433327496,0.2198255358376208,0.4232021793734527,0.4232021793734527
resnet18,vgg16,ResNet18->VGG16,static_q90,3,0.1934523809523809,0.1726190476190476,0.8888888888888888,1.4027972989548545,2.2970880490575696,0.0,False,False,matrix_resnet18,resnet18_only,0.010309826235529,0.0287013415505742,-0.0208333333333333,0.0185863035666619,-0.0670042709453178,0.0253376042786511,0.0991269523555301,104.9370906999975,3.01637622714398,77.07181366666919,16.14816464868546,0.2954485928524863,0.744019141317747,0.0245248910757205,0.3333861309023025,0.0679524688546447,0.4815331964318642,0.0234375,0.0234375,0.0904317890138675,0.0913730865965287,0.8864240596691767,0.8864175900816917,27.86527703332831,2.5373056140575034,0.0632578691755851,0.1265157383511702
vgg16,densenet121,VGG16->DenseNet121,dynamic_uniform,3,0.1698113207547169,0.1509433962264151,0.892672858617131,1.81837820227989,2.091943541843604,0.0,False,False,matrix_vgg16,vgg16_only,0.0094339622641509,0.0188679245283018,-0.0188679245283018,0.0249599180289112,-0.0808717981861172,0.0431359491295134,0.1381212136902376,284.8794285666857,3.007283307895168,170.90002129999144,65.07633151616457,0.6036751542131946,2.844219209027869,0.0298187158851301,1.493485107985382,0.5959526584414566,0.7118920655724108,0.03125,0.03125,0.0859512677416205,0.0863793560614188,0.8872527293860912,0.887168242285649,113.97940726669428,2.94643214189541,0.0492340628416626,0.0948701926381778
vgg16,densenet121,VGG16->DenseNet121,static_q70,3,0.1540880503144654,0.1415094339622641,0.9298245614035088,2.990897835092773,3.3422410338056725,0.0,True,False,matrix_vgg16,vgg16_only,0.0288212307858857,0.0188679245283018,-0.0125786163522012,0.0217868026109292,-0.0667000343364712,0.0415428016320687,0.1215474250925527,352.5866709666832,20.542561489479088,119.7319755333204,17.62746282082097,0.5158353998165909,3.4681117975679725,0.1871075910710863,1.0475076902762843,0.1196340434584327,0.4614151176794953,0.046875,0.046875,0.0850029531866312,0.0849519263332088,0.8868833867212137,0.886528084675471,232.8546954333627,14.089494867449863,0.0024998423528631,0.0149990541171788
